tweet_id,airline_sentiment,text,textToken,textWords,features,airline_sentiment_Index,rawPrediction,probability,prediction
569582862472577024,negative,"@united - so they changed depart from 1:45 to 2:00pm &amp; it is now 1:40pm &amp; the Capt. just got off the plane to find a smoothie, 2pm my ass!!!","[""@united"",""-"",""so"",""they"",""changed"",""depart"",""from"",""1:45"",""to"",""2:00pm"",""&amp;"",""it"",""is"",""now"",""1:40pm"",""&amp;"",""the"",""capt."",""just"",""got"",""off"",""the"",""plane"",""to"",""find"",""a"",""smoothie,"",""2pm"",""my"",""ass!!!""]","[""@united"",""-"",""changed"",""depart"",""1:45"",""2:00pm"",""&amp;"",""1:40pm"",""&amp;"",""capt."",""got"",""plane"",""find"",""smoothie,"",""2pm"",""ass!!!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,39,77,152,332,420,460,510,521,536,560,756,838,842],""values"":[1,1,1,1,1,1,1,1,1,3,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.8449088056943546,-0.6028076178692472,-1.2421011878251085]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8832915068735301,0.07639665060159982,0.040311842524870085]}",0
569584379258900480,negative,@united you guys are gay,"[""@united"",""you"",""guys"",""are"",""gay""]","[""@united"",""guys"",""gay""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[216,560,885],""values"":[1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.37519949414401904,-0.028637245052770155,-0.34656224909124894]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4643283012693625,0.3100566766514346,0.2256150220792028]}",0
569591954830450688,neutral,@united in fact he received my boarding pass,"[""@united"",""in"",""fact"",""he"",""received"",""my"",""boarding"",""pass""]","[""@united"",""fact"",""received"",""boarding"",""pass""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[215,392,560,601,982],""values"":[1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.0036744479749704,-0.11982130080338682,-0.8838531471715838]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6772374514314236,0.22019779339060166,0.10256475517797481]}",0
569594386066984960,negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,"["".@virginamerica"",""does"",""that"",""mean"",""you"",""don't"",""have"",""a"",""policy"",""for"",""destroyed"",""luggage?""]","["".@virginamerica"",""mean"",""policy"",""destroyed"",""luggage?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[142,241,788,909,910],""values"":[1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[-0.03526640223939994,0.7942806457281189,-0.759014243488719]}","{""vectorType"":""dense"",""length"":3,""values"":[0.26474555907436653,0.6068710063072917,0.12838343461834184]}",1
569596445680115712,positive,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,"[""@virginamerica"",""#flight"",""home"",""to"",""#dc"",""#sunset"",""#globe"",""in'"",""#backtowinter"",""back"",""to"",""#work!"",""#refreshed"",""http://t.co/vx9vbctdlf""]","[""@virginamerica"",""#flight"",""home"",""#dc"",""#sunset"",""#globe"",""in'"",""#backtowinter"",""back"",""#work!"",""#refreshed"",""http://t.co/vx9vbctdlf""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[18,188,196,212,263,351,365,367,430,718,765,775],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.8923780965091441,0.31050186414301634,0.5818762323661271]}","{""vectorType"":""dense"",""length"":3,""values"":[0.11497596237708035,0.3828346008575718,0.5021894367653479]}",2
569598072923123712,negative,@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,"[""@united"",""you"",""left"",""my"",""bag"",""in"",""houston"",""last"",""night."",""it's"",""freezing"",""cold"",""in"",""memphis."",""any"",""idea"",""on"",""when"",""i"",""will"",""see"",""it?"",""off"",""again"",""tomorrow.""]","[""@united"",""left"",""bag"",""houston"",""last"",""night."",""freezing"",""cold"",""memphis."",""idea"",""see"",""it?"",""tomorrow.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[24,212,222,352,354,415,478,560,662,909,920,958,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[-0.11164522805693536,0.8932522860008557,-0.7816070579439209]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23566255996712887,0.6437422835916553,0.12059515644121575]}",1
569599867716132864,positive,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[""always"",""have"",""it"",""together!!!"",""you're"",""welcome!"",""rt"",""@virginamerica:"",""@jessicajaymes"",""you're"",""so"",""welcome.""]","[""always"",""together!!!"",""welcome!"",""rt"",""@virginamerica:"",""@jessicajaymes"",""welcome.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[11,268,422,605,723,787,983],""values"":[1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.5271774080659564,0.14486648687867215,-0.6720438949446287]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5041055042136177,0.34394255726461276,0.1519519385217696]}",0
569610824647626752,positive,"@united Thx, just DM'd. Conf #'s MQXC64 &amp; MPWNC2. Any help appreciated","[""@united"",""thx,"",""just"",""dm'd."",""conf"",""#'s"",""mqxc64"",""&amp;"",""mpwnc2."",""any"",""help"",""appreciated""]","[""@united"",""thx,"",""dm'd."",""conf"",""#'s"",""mqxc64"",""&amp;"",""mpwnc2."",""help"",""appreciated""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[255,297,347,484,536,560,608,709,920,965],""values"":[1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[-0.007561269873310898,1.3211781755873544,-1.3136169057140452]}","{""vectorType"":""dense"",""length"":3,""values"":[0.19813096696581314,0.7481980433864274,0.053670989647759515]}",1
569614009369907200,negative,@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,"[""@united"",""-"",""3"",""of"",""6"",""first"",""seats"",""open"",""on"",""ua5097."",""no"",""upgrades"",""processed."",""gate"",""agents"",""@yyz"",""said"",""their"",""too"",""busy."",""not"",""cool"",""http://t.co/6kpyhcka9l""]","[""@united"",""-"",""3"",""6"",""first"",""seats"",""open"",""ua5097."",""upgrades"",""processed."",""gate"",""agents"",""@yyz"",""said"",""busy."",""cool"",""http://t.co/6kpyhcka9l""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[51,53,54,61,123,152,206,270,320,403,548,560,666,679,783,987,995],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.552661117663928,-1.139905956191395,-0.41275516147253394]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8279485887483511,0.056057838479179896,0.11599357277246902]}",0
569614651400585216,negative,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again,"[""@united"",""i"",""would"",""take"",""the"",""$500"",""voucher"",""you"",""offered"",""for"",""miscounting"",""the"",""#"",""of"",""seats"",""on"",""your"",""plane"",""but"",""that"",""means"",""i"",""would"",""have"",""to"",""fly"",""you"",""again""]","[""@united"",""take"",""$500"",""voucher"",""offered"",""miscounting"",""#"",""seats"",""plane"",""means"",""fly""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[39,123,151,233,373,437,509,560,627,855,944],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.452528955416144,-0.4271567088472188,-1.0253722465689257]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8086968893170374,0.12343793872392297,0.06786517195903956]}",0
569615215144226816,positive,"@united thx off the response, finally got through the 45 min wait and talked to someone.","[""@united"",""thx"",""off"",""the"",""response,"",""finally"",""got"",""through"",""the"",""45"",""min"",""wait"",""and"",""talked"",""to"",""someone.""]","[""@united"",""thx"",""response,"",""finally"",""got"",""45"",""min"",""wait"",""talked"",""someone.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,93,159,288,307,348,409,477,560,817],""values"":[1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.3408055725510694,-1.1622968410574064,0.8214912685063362]}","{""vectorType"":""dense"",""length"":3,""values"":[0.352159559320494,0.07833401697726282,0.5695064237022431]}",2
569616424995409921,negative,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,"[""@united"",""on"",""line"",""baggage"",""system"",""complete"",""rubbish."",""bag"",""missing"",""2"",""days."",""no"",""meaningful"",""information.""]","[""@united"",""line"",""baggage"",""system"",""complete"",""rubbish."",""bag"",""missing"",""2"",""days."",""meaningful"",""information.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[75,99,167,182,361,415,456,560,892,955,992,996],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.9981678692948202,-1.2533526278705789,-0.7448152414242422]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9065416234122651,0.03509702779183873,0.05836134879589634]}",0
569617064375271424,neutral,@united I'll be calling tomorrow,"[""@united"",""i'll"",""be"",""calling"",""tomorrow""]","[""@united"",""calling"",""tomorrow""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[25,560,936],""values"":[1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.42928394667292996,0.3847149739655574,-0.8139989206384874]}","{""vectorType"":""dense"",""length"":3,""values"":[0.44546497554429265,0.4260469931764041,0.12848803127930328]}",0
569619205298855936,negative,@united the costumer services here at Denver Intl Airport is ridiculous bad!,"[""@united"",""the"",""costumer"",""services"",""here"",""at"",""denver"",""intl"",""airport"",""is"",""ridiculous"",""bad!""]","[""@united"",""costumer"",""services"",""denver"",""intl"",""airport"",""ridiculous"",""bad!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[184,345,356,472,484,560,755,766],""values"":[1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.4364369389843508,0.2659953100825534,-1.7024322490669046]}","{""vectorType"":""dense"",""length"":3,""values"":[0.738791603376734,0.22919524857277312,0.03201314805049295]}",0
569623171210436608,negative,@united The first time I flew United was horrible thought I would give you a second chance. There will NOT be a third! #disgruntled,"[""@united"",""the"",""first"",""time"",""i"",""flew"",""united"",""was"",""horrible"",""thought"",""i"",""would"",""give"",""you"",""a"",""second"",""chance."",""there"",""will"",""not"",""be"",""a"",""third!"",""#disgruntled""]","[""@united"",""first"",""time"",""flew"",""united"",""horrible"",""thought"",""give"",""second"",""chance."",""third!"",""#disgruntled""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[55,157,256,335,380,403,436,560,623,783,823,944],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.8677085817435006,-0.5527242206628938,-0.3149843610806071]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6459690463443135,0.1560722099353304,0.19795874372035613]}",0
569626655527981058,neutral,@united +the plane.,"[""@united"",""+the"",""plane.""]","[""@united"",""+the"",""plane.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[276,560,745],""values"":[1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.45036921794196527,0.15407037080620714,-0.6044395887481726]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4780516477583454,0.3554625607041601,0.16648579153749443]}",0
569627005852917762,negative,"@united your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k","[""@united"",""your"",""b737-800w"","""",""literally"",""the"",""smallest"",""seats"",""i"",""have"",""ever"",""have,"",""my"",""dad"",""got"",""stuck"",""in"",""the"",""tiny"",""bathroom"",""ad"",""well"",""#disspointed"",""#premier1k""]","[""@united"",""b737-800w"","""",""literally"",""smallest"",""seats"",""ever"",""have,"",""dad"",""got"",""stuck"",""tiny"",""bathroom"",""ad"",""well"",""#disspointed"",""#premier1k""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[2,10,91,123,157,252,326,372,376,491,516,560,564,570,594,834,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.046410104365602,-0.8173944973501868,-1.2290156070154161]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9133654068981877,0.05210867415620287,0.03452591894560955]}",0
569627480425766912,negative,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,"[""@virginamerica"",""i"",""need"",""to"",""register"",""a"",""service"",""dog"",""for"",""a"",""first"",""class"",""ticket"",""from"",""sfo"",""&gt;"",""dulles."",""the"",""phone"",""queue"",""is"",""an"",""hour"",""or"",""longer."",""pls"",""advise""]","[""@virginamerica"",""need"",""register"",""service"",""dog"",""first"",""class"",""ticket"",""sfo"",""&gt;"",""dulles."",""phone"",""queue"",""hour"",""longer."",""pls"",""advise""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[7,16,18,24,169,252,403,527,537,564,626,705,850,914,948,972],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.261649265032989,0.09203052062891698,-1.3536797856619072]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7227370870277355,0.22439923619765112,0.0528636767746133]}",0
569629228225859584,neutral,@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,"[""@united"",""you"",""friend's"",""flt"",""from"",""ase"",""to"",""denver"",""is"",""cancelled"",""flightled"",""for"",""tomorrow."","""",""can"",""you"",""help"",""with"",""rebook?""]","[""@united"",""friend's"",""flt"",""ase"",""denver"",""cancelled"",""flightled"",""tomorrow."","""",""help"",""rebook?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[184,347,352,372,560,661,680,804,968,997,999],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.5989675883928288,0.639352515706268,-1.2383201040990974]}","{""vectorType"":""dense"",""length"":3,""values"":[0.45445037932922305,0.4731789555950888,0.0723706650756881]}",1
569630092273410048,negative,@VirginAmerica Another delayed flight? #likingyoulessandless,"[""@virginamerica"",""another"",""delayed"",""flight?"",""#likingyoulessandless""]","[""@virginamerica"",""another"",""delayed"",""flight?"",""#likingyoulessandless""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[18,81,166,556,945],""values"":[1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.41621773597233913,0.09677020058964605,-0.5129879365619855]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4713829182860651,0.34248340991612375,0.18613367179781115]}",0
569634833917452288,neutral,"@united when I click that link it wants my flight info. I haven't booked a flight yet. I read you waive fees for military, it this true?","[""@united"",""when"",""i"",""click"",""that"",""link"",""it"",""wants"",""my"",""flight"",""info."",""i"",""haven't"",""booked"",""a"",""flight"",""yet."",""i"",""read"",""you"",""waive"",""fees"",""for"",""military,"",""it"",""this"",""true?""]","[""@united"",""click"",""link"",""wants"",""flight"",""info."",""booked"",""flight"",""yet."",""read"",""waive"",""fees"",""military,"",""true?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[23,29,49,66,451,520,544,560,577,650,882,888,931],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.6278388065596385,-0.2772717146279068,-1.3505670919317325]}","{""vectorType"":""dense"",""length"":3,""values"":[0.833555571165335,0.12403823326280428,0.04240619557186075]}",0
569635090214449152,negative,"@united your gate attendant had some snobby remarks, your customer service is like playing poker with my sisters kids!","[""@united"",""your"",""gate"",""attendant"",""had"",""some"",""snobby"",""remarks,"",""your"",""customer"",""service"",""is"",""like"",""playing"",""poker"",""with"",""my"",""sisters"",""kids!""]","[""@united"",""gate"",""attendant"",""snobby"",""remarks,"",""customer"",""service"",""like"",""playing"",""poker"",""sisters"",""kids!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[61,99,101,252,330,413,560,761,779,781,811,861],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.6386269343034652,-1.6903390087509058,0.051712074447440026]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8062007423243716,0.028886282498338533,0.16491297517728995]}",0
